late_night_usage,sleep_minutes,total_screen_minutes,social_minutes,doom_scroll_flag,exercise_minutes,resting_heart_rate,pickup_count,stress_label
0,461,632,194,1,19,72,250,2
1,265,194,107,0,34,80,70,2
0,390,527,109,1,26,77,240,2
0,518,701,264,0,18,77,250,2
0,403,74,30,0,44,63,90,0
0,402,61,15,0,48,71,30,0
0,523,60,7,0,66,67,80,0
1,445,696,300,1,14,74,250,2
1,464,709,300,1,10,75,250,0
0,387,78,32,0,50,65,10,0
1,268,575,300,0,17,91,250,2
0,441,103,49,0,64,70,70,0
1,413,379,126,1,32,68,150,2
1,400,664,300,1,12,72,250,2
1,493,498,286,1,37,65,250,2
0,333,75,41,0,50,73,20,1
0,477,221,100,0,51,69,100,1
0,380,149,75,1,45,75,60,1
1,434,570,300,1,27,70,250,2
0,396,216,71,0,42,84,120,1
1,333,484,224,1,27,73,250,2
0,404,88,41,0,56,67,100,0
1,273,137,93,1,42,78,160,2
0,437,233,135,0,54,66,130,1
0,411,470,213,0,27,76,160,0
0,459,480,297,0,25,67,250,2
0,452,60,27,0,58,72,60,0
0,519,212,104,0,55,68,120,1
1,400,667,300,1,18,83,250,2
0,446,266,174,0,45,67,200,2
0,505,262,116,0,45,77,130,1
1,346,720,300,1,15,78,250,0
0,360,80,34,1,44,76,70,1
1,389,545,300,1,25,66,230,2
1,275,691,300,1,6,81,250,2
0,557,68,18,1,50,69,40,0
0,492,216,130,0,43,74,160,1
0,528,287,142,1,32,70,210,2
1,379,611,300,1,15,84,250,2
0,477,60,21,0,63,67,20,0
0,397,96,43,0,65,59,60,0
1,421,60,47,0,47,68,60,0
0,389,628,183,0,9,76,250,2
1,240,218,151,0,34,83,180,2
1,304,113,44,1,52,74,90,2
0,362,73,30,0,48,84,40,1
1,478,202,103,0,45,72,130,1
1,502,691,300,1,16,71,180,2
0,379,109,25,0,54,68,70,0
0,499,572,192,1,22,79,210,2
0,467,60,29,1,59,68,40,0
0,371,720,256,0,11,78,250,1
1,347,206,155,1,41,80,170,2
0,405,581,245,0,23,71,250,2
1,427,720,300,0,13,72,250,2
0,358,418,198,1,25,82,180,2
0,430,195,97,0,49,65,90,0
1,326,97,63,0,42,79,40,2
1,408,399,192,0,37,78,100,2
0,424,101,34,1,52,67,120,0
0,423,631,194,0,25,79,210,2
0,424,239,91,0,40,71,70,0
0,551,255,62,0,48,67,90,0
0,429,129,36,0,54,66,100,0
0,382,143,61,0,60,76,110,2
1,415,506,300,1,25,71,210,2
0,412,222,112,0,43,71,160,1
1,275,575,300,0,12,82,250,2
1,531,609,300,1,24,64,250,2
0,417,405,121,1,37,70,190,2
1,363,127,59,0,60,76,100,2
0,442,288,111,0,47,64,120,1
1,511,492,239,1,24,70,190,2
0,336,60,25,0,54,73,60,1
0,463,361,89,1,43,71,140,1
1,521,720,300,0,16,74,250,2
0,456,368,74,0,36,74,140,1
1,273,77,51,1,47,83,70,2
1,331,163,118,0,35,79,100,2
0,445,259,102,1,43,69,220,2
0,516,104,56,0,51,70,50,0
0,418,325,183,1,47,75,190,2
0,491,258,21,0,57,71,50,0
1,259,558,300,1,9,85,250,2
0,377,200,61,0,46,74,110,1
0,425,316,85,1,49,68,120,1
1,490,209,119,1,48,63,170,2
0,438,720,300,0,10,71,250,2
1,395,334,150,0,43,73,220,2
0,463,80,33,0,52,68,110,0
1,452,704,300,1,23,71,250,2
0,404,161,42,0,42,69,120,0
0,469,424,153,0,36,72,110,2
0,393,164,60,0,43,74,110,1
0,534,85,44,0,40,67,20,0
1,318,329,247,1,49,75,230,2
0,405,75,19,0,56,74,70,1
1,428,285,129,0,45,77,170,2
0,423,309,185,0,43,75,180,2
0,436,236,113,0,38,74,140,1
0,446,232,98,0,44,68,130,1
0,395,195,77,0,58,72,50,0
0,515,544,257,0,24,77,240,2
0,479,237,101,0,56,65,150,1
1,485,212,78,0,50,64,90,1
0,423,454,163,1,24,73,220,2
0,455,313,156,1,39,63,190,2
0,444,101,48,0,64,66,80,0
0,506,570,92,1,24,69,250,2
1,471,437,254,1,31,73,250,2
0,459,320,73,0,49,68,110,0
0,359,497,79,0,19,76,180,2
0,538,68,19,0,59,66,40,0
0,477,129,23,0,51,71,50,0
0,404,502,200,1,25,72,200,2
1,418,180,67,1,47,64,110,1
0,359,213,80,1,36,75,110,2
0,502,662,91,0,15,75,170,2
1,287,140,60,1,54,80,100,2
0,438,60,20,0,52,73,40,0
1,392,110,85,1,52,75,50,2
0,471,168,79,1,28,70,130,1
1,367,245,171,1,45,75,230,2
0,466,160,76,0,46,64,100,0
0,433,147,64,0,58,60,90,0
0,448,118,40,0,48,65,70,0
0,454,182,67,1,54,60,100,0
0,410,228,105,0,47,72,170,1
0,365,426,94,0,35,75,170,2
0,411,369,120,0,29,65,220,2
0,462,179,11,0,63,75,90,0
0,437,212,20,0,61,69,150,0
1,379,698,300,1,16,68,240,2
1,352,614,300,0,22,82,250,2
0,391,692,229,1,16,71,250,2
0,395,129,48,0,51,72,90,0
0,404,60,33,0,50,72,80,0
0,435,223,104,0,46,64,130,1
1,417,576,236,1,17,80,250,1
0,425,406,157,0,30,84,180,2
0,383,135,29,0,59,65,90,0
1,292,453,206,1,27,80,150,2
0,564,345,129,0,48,71,250,2
1,295,334,205,1,36,78,240,2
1,338,281,224,0,31,85,220,2
0,460,289,81,1,42,71,170,1
0,468,60,27,0,52,72,80,0
0,446,132,58,0,56,74,80,0
0,412,720,238,1,12,83,230,2
0,461,331,133,1,50,66,200,2
1,364,720,300,1,7,76,250,2
0,419,237,73,0,40,72,50,0
0,432,379,212,1,40,67,180,2
0,487,147,65,0,56,74,50,0
1,373,265,144,1,40,73,140,2
0,449,145,69,0,59,63,40,0
1,464,720,300,1,13,73,250,2
0,483,96,23,0,61,63,70,0
0,514,60,16,0,62,67,50,0
1,267,720,273,1,3,71,250,2
1,453,157,72,0,58,73,80,1
0,450,297,190,0,36,69,210,0
0,375,138,43,0,57,66,110,0
1,392,720,300,1,10,74,250,2
0,502,720,164,0,13,79,250,2
0,408,720,173,1,9,77,250,2
1,420,140,58,0,48,79,100,1
0,463,166,74,0,54,62,160,0
0,396,60,16,0,56,63,30,0
0,427,299,115,0,36,70,170,1
0,465,105,34,0,45,78,60,0
1,319,348,135,1,22,81,160,2
0,391,60,23,0,68,73,70,0
0,413,60,32,1,51,65,70,0
0,490,120,34,0,52,67,90,0
1,435,206,97,1,52,67,150,2
0,406,654,161,1,19,75,240,2
1,405,214,171,0,46,75,120,2
0,378,257,140,0,49,72,180,2
1,262,60,34,1,63,71,80,2
0,416,267,120,0,42,67,170,1
1,453,405,280,1,39,74,250,2
0,482,432,69,0,34,78,110,1
0,419,195,107,0,45,72,110,1
1,345,720,300,1,5,76,250,2
1,347,256,186,0,37,71,150,2
0,440,93,28,0,53,68,20,0
1,315,672,300,1,18,85,250,2
0,432,324,105,0,35,68,150,1
1,359,155,64,0,44,69,130,2
0,382,391,35,0,38,70,180,1
0,393,456,162,0,26,74,150,2
0,470,335,156,0,38,69,180,1
0,435,244,92,0,53,67,110,0
1,368,96,52,0,64,73,40,1
0,389,156,13,0,48,65,90,0
0,513,91,43,0,52,67,50,0
0,408,399,139,0,37,71,150,2
1,392,89,59,1,53,73,50,1
0,410,61,24,0,56,66,50,0
0,436,82,22,0,65,62,70,0
1,392,152,94,1,43,74,80,2
0,366,73,22,0,54,84,90,1
1,389,270,149,0,53,70,100,2
1,473,293,139,1,51,71,160,2
0,538,501,191,0,30,71,250,2
1,365,150,99,0,57,69,90,2
1,392,202,136,1,35,75,190,1
0,545,317,130,0,45,69,180,1
0,491,366,138,0,39,66,180,1
1,331,368,224,1,34,76,230,2
0,404,315,41,0,36,65,120,0
1,456,60,27,1,58,73,20,0
0,399,465,167,0,25,77,250,2
0,489,200,73,0,42,76,90,0
0,451,324,121,0,40,65,230,1
0,460,248,91,0,47,70,50,0
0,422,146,81,0,46,81,90,0
1,345,502,264,0,24,69,250,2
1,462,179,122,1,63,66,100,2
1,357,720,300,1,11,76,250,2
0,414,60,16,0,58,67,20,0
1,384,686,295,0,18,72,250,2
0,444,264,76,0,47,68,120,0
1,302,331,172,1,23,71,130,2
0,421,128,54,0,48,64,70,0
1,316,384,229,1,25,74,250,0
1,449,363,182,1,31,56,140,2
0,375,60,32,0,51,66,140,0
0,347,332,155,0,30,75,170,2
0,351,337,78,1,43,71,180,2
0,361,92,41,0,54,67,40,0
0,488,344,155,1,44,69,200,2
0,435,413,164,0,33,70,200,2
0,445,60,23,0,59,72,90,0
1,412,451,210,1,27,73,150,2
0,437,362,157,0,30,71,140,2
1,354,74,59,1,43,68,60,2
1,463,60,27,0,49,69,70,0
0,442,170,67,1,53,60,100,0
0,519,158,56,0,58,79,30,0
1,403,277,221,1,44,63,230,2
1,316,720,300,1,4,80,250,2
0,425,443,156,0,22,70,200,2
1,324,181,105,1,36,75,130,2
1,445,335,257,0,40,71,210,0
1,361,395,212,0,35,69,140,2
1,319,650,300,1,19,81,250,2
0,435,303,179,0,34,75,200,2
1,383,354,192,0,32,72,150,2
1,395,516,273,0,29,76,250,2
0,544,549,106,1,31,80,200,2
1,423,472,255,0,30,74,250,2
0,421,88,35,0,64,70,30,0
0,349,91,45,0,67,63,60,1
0,410,60,30,0,52,74,60,0
0,455,85,41,0,59,67,80,0
0,361,95,50,0,50,77,40,1
1,524,60,39,1,63,69,50,1
0,420,61,23,1,55,63,20,0
0,452,73,18,0,49,68,120,0
0,401,143,40,0,58,75,50,0
0,474,271,72,0,54,84,120,1
1,308,187,98,0,48,71,120,1
1,541,720,300,0,13,66,250,2
1,467,119,61,0,44,70,40,0
0,484,60,27,0,72,69,40,0
0,365,189,80,0,46,76,170,2
1,404,638,300,0,13,79,250,2
1,459,222,136,0,57,71,120,2
0,464,152,49,0,47,66,140,0
1,304,720,300,1,9,81,250,2
1,329,600,300,1,8,72,250,2
1,343,388,249,1,31,68,130,2
0,389,158,80,0,44,78,90,1
1,482,60,48,0,64,73,30,0
0,353,582,147,0,28,64,240,2
0,482,240,80,0,51,75,110,0
0,355,60,30,0,61,72,40,0
0,401,375,111,0,36,77,180,2
0,319,308,121,0,29,68,170,2
0,407,148,55,0,50,67,100,0
1,465,171,136,0,48,66,200,2
1,393,282,185,1,37,71,230,2
1,276,142,111,0,42,78,80,2
0,485,72,24,0,44,59,40,2
0,496,191,94,0,47,67,160,1
1,382,597,292,1,22,72,250,2
0,536,645,245,0,23,69,250,2
1,432,320,159,0,41,69,200,2
1,407,720,300,1,11,85,250,2
0,379,60,30,0,60,70,30,0
1,418,578,300,0,17,65,240,2
1,390,234,149,1,48,74,200,2
0,460,720,300,0,18,77,250,2
0,400,112,33,0,57,73,70,0
0,456,289,84,1,36,67,80,1
0,409,60,11,0,44,76,60,0
0,327,135,47,0,43,78,70,1
0,499,495,149,1,28,76,200,2
0,374,422,87,0,36,75,90,2
1,397,437,161,0,33,77,140,2
0,466,437,77,0,27,72,100,1
0,466,222,80,0,49,71,110,0
0,405,486,226,0,23,71,250,2
0,448,60,16,0,66,66,70,0
0,458,237,92,0,40,79,120,1
0,471,60,28,1,55,66,40,0
0,536,92,26,0,58,67,80,0
1,376,177,98,1,52,70,80,2
1,379,240,138,0,35,75,160,2
0,404,225,48,0,40,64,70,0
0,456,190,79,0,49,66,130,0
0,453,95,43,1,52,68,60,0
1,346,284,203,1,42,74,160,2
0,462,60,13,0,56,63,50,0
1,354,610,300,1,16,78,250,2
0,483,384,102,0,38,67,120,1
0,465,481,195,1,26,72,250,2
0,494,336,100,0,44,75,50,1
1,368,429,284,1,31,75,250,2
1,302,484,284,0,32,80,250,2
0,404,93,27,0,47,65,70,0
0,464,235,96,0,36,63,130,1
0,572,168,18,0,49,74,70,0
0,432,305,83,0,47,77,140,1
1,421,516,252,1,36,78,250,2
1,351,627,300,1,23,70,250,2
1,306,482,272,1,23,75,210,2
1,327,492,300,0,23,67,250,2
0,345,177,71,0,41,70,130,2
1,454,409,277,0,29,71,250,2
1,240,297,205,1,32,82,140,2
0,406,366,140,1,46,71,170,2
1,277,225,142,1,42,82,120,2
0,405,60,18,0,67,73,40,0
1,471,176,98,0,50,69,110,1
0,445,74,35,0,56,72,30,0
0,386,260,118,0,53,71,130,1
1,348,677,300,1,13,82,250,2
0,381,60,33,0,52,78,50,0
0,447,381,127,0,38,72,110,1
0,458,361,107,0,27,74,200,1
0,529,581,187,0,26,74,220,2
0,339,425,246,0,20,75,250,2
1,372,176,116,1,42,79,100,2
1,367,268,142,1,44,64,150,2
0,467,129,54,0,44,71,80,0
1,414,720,300,1,10,77,140,2
0,479,720,163,0,12,73,250,2
1,384,410,288,0,34,70,210,2
0,373,60,30,0,52,77,50,0
0,480,143,52,0,51,63,80,0
0,459,628,300,0,21,76,250,2
0,480,217,94,0,61,66,110,0
1,463,320,157,1,49,63,180,2
1,419,720,300,1,11,74,250,2
0,509,60,18,0,67,62,30,0
0,453,60,22,0,59,63,130,0
1,374,720,300,1,8,75,250,2
1,374,527,300,1,20,80,250,2
0,433,321,144,1,37,76,190,2
0,424,60,11,0,46,72,90,0
1,504,215,94,0,36,74,70,1
0,449,299,102,0,37,74,130,1
0,454,86,31,0,56,63,70,0
0,439,226,96,0,40,79,120,0
1,583,119,69,0,60,65,40,0
1,295,76,43,0,44,69,90,2
1,315,466,264,1,25,69,250,2
1,263,305,244,1,30,68,150,2
1,358,290,154,1,48,68,190,2
0,447,195,73,0,57,67,130,0
1,342,313,199,1,39,72,180,2
0,423,60,15,0,53,67,60,0
1,369,524,300,1,21,70,210,2
0,409,492,213,1,23,75,250,2
0,450,647,300,0,17,76,250,2
1,437,357,285,1,37,73,250,2
1,407,66,44,1,48,59,30,1
0,479,366,118,0,37,72,220,1
0,474,182,76,0,50,68,70,0
0,449,241,130,0,51,67,220,1
0,427,92,39,0,45,76,70,0
1,320,451,233,1,24,80,250,2
0,415,374,124,0,34,64,250,2
1,353,413,160,1,30,81,240,2
0,456,108,53,1,57,64,90,0
1,384,203,151,0,51,69,170,2
1,438,442,289,1,36,70,250,1
0,361,112,68,0,47,65,50,1
0,521,80,24,1,73,65,60,0
1,345,579,300,1,11,71,250,2
1,297,335,216,0,30,76,240,2
0,428,278,34,0,33,75,100,0
0,544,91,38,0,62,78,50,0
0,400,60,33,0,60,78,50,0
0,418,97,47,0,63,63,50,0
0,440,154,66,0,44,81,80,0
0,442,166,47,0,42,66,110,0
1,320,293,213,0,47,68,210,2
1,370,572,300,0,13,75,250,2
1,450,538,297,1,19,70,250,2
1,412,571,300,0,20,69,250,2
1,297,111,79,0,56,71,120,2
0,417,303,149,0,39,76,130,1
0,407,401,201,1,38,71,240,2
1,393,247,136,0,44,67,160,2
0,501,65,32,0,65,61,110,0
0,427,287,115,0,46,65,140,1
1,353,464,300,1,36,72,220,2
1,499,316,252,1,38,70,250,2
1,436,593,300,1,20,74,250,2
0,448,167,83,0,50,70,90,0
1,527,156,90,1,57,71,100,1
1,394,289,171,0,44,70,220,2
0,335,225,82,0,53,75,160,2
1,448,351,168,1,39,66,150,2
0,355,60,19,0,77,73,80,0
0,457,566,300,1,24,74,230,2
0,364,720,250,0,12,82,250,2
0,411,165,75,0,43,77,80,0
0,416,179,69,0,47,83,100,0
0,396,208,59,0,61,78,110,1
0,432,225,66,0,51,71,140,0
0,471,71,32,0,59,76,90,0
1,310,493,295,0,21,87,250,2
0,447,291,167,0,45,67,230,2
0,386,183,68,0,42,67,100,1
1,376,314,101,1,29,66,250,2
0,451,170,68,0,44,70,70,0
0,400,415,125,0,38,66,250,2
0,384,245,91,0,46,81,200,2
1,409,262,160,1,41,61,130,2
1,453,106,57,1,46,67,50,1
1,369,615,300,1,17,81,250,2
1,342,171,91,1,52,74,120,2
0,442,65,30,0,59,73,100,0
0,452,365,151,0,43,65,170,1
0,432,162,40,0,58,61,100,0
0,308,720,234,0,6,83,250,2
1,300,91,58,1,38,79,60,2
1,330,223,113,1,47,78,200,2
0,442,303,160,0,47,69,110,0
1,388,312,226,1,40,81,250,2
0,481,274,107,0,51,70,110,1
0,462,273,35,0,40,74,60,0
1,283,60,35,1,52,78,60,2
0,507,239,110,0,56,59,150,1
0,513,404,120,0,35,73,150,1
0,357,75,36,0,53,76,90,1
0,466,119,50,0,56,74,40,0
1,333,225,143,1,34,72,180,2
1,369,89,60,1,45,77,60,2
0,487,84,23,0,51,63,90,0
0,541,211,120,0,58,70,160,1
1,427,720,300,1,14,70,250,2
1,410,230,104,1,49,64,130,2
0,403,480,284,0,30,67,250,2
0,444,126,30,0,37,76,80,0
1,455,502,300,1,40,76,250,2
0,447,126,45,0,60,65,40,0
0,405,317,164,0,42,70,180,2
0,369,657,238,0,12,69,180,2
0,460,309,130,0,42,76,150,1
0,447,179,60,0,51,74,80,0
0,387,136,62,0,60,63,120,0
1,446,428,203,1,30,62,250,2
0,398,264,184,1,35,81,160,2
0,443,428,134,0,37,75,200,2
0,419,171,100,0,56,70,130,1
1,350,416,292,1,39,71,250,2
0,446,101,38,0,53,66,110,0
0,477,228,95,0,59,69,120,0
0,377,106,34,0,49,78,20,0
1,409,368,163,1,36,68,130,2
0,458,183,34,0,52,75,60,0
0,457,612,216,0,19,69,250,2
0,463,169,101,0,36,64,120,1
1,378,720,300,1,16,75,250,2
0,459,196,96,0,49,73,80,0
1,425,720,300,1,18,77,250,1
1,354,531,248,0,24,70,240,2
1,410,70,42,1,56,77,60,1
0,422,155,59,0,45,65,70,0
1,365,184,102,0,43,75,120,2
0,433,82,25,0,57,63,70,0
0,458,110,28,1,64,70,100,0
1,395,236,117,1,36,71,130,2
0,454,60,10,0,50,68,40,0
0,449,212,77,0,48,74,120,0
0,354,285,77,0,33,78,200,2
0,436,720,287,0,13,77,250,2
0,438,477,261,0,21,62,220,2
1,406,310,157,0,54,70,110,2
1,348,374,116,0,36,81,140,2
1,291,488,299,1,22,76,250,2
0,466,182,68,0,42,78,80,0
1,355,344,238,0,32,79,190,2
0,458,131,37,0,44,68,60,0
0,420,201,102,1,61,67,80,1
0,419,178,96,0,48,59,120,0
0,412,70,34,0,53,70,80,0
0,401,359,104,0,41,66,150,1
0,458,310,163,1,46,62,160,2
0,419,382,95,0,30,79,100,1
0,458,134,15,0,59,65,70,0
0,440,437,170,0,31,81,190,2
1,348,281,143,0,34,66,150,2
1,290,122,76,0,38,69,70,2
0,556,522,216,0,36,73,240,0
0,408,90,46,0,53,73,80,0
1,418,408,252,0,36,82,200,2
0,546,152,50,0,46,67,100,0
1,430,80,55,0,58,68,50,0
0,419,88,20,0,48,76,60,0
1,385,720,300,1,15,73,250,2
0,393,209,111,1,43,73,110,2
0,494,164,60,0,44,61,110,0
1,429,297,157,0,51,75,120,2
0,409,78,37,0,55,85,10,0
0,397,123,10,1,41,68,40,0
0,368,358,138,1,32,88,120,2
1,444,383,180,1,38,77,230,2
0,426,160,86,0,61,73,140,0
0,460,211,42,0,52,70,100,0
0,408,60,23,0,71,69,30,0
0,376,225,58,1,34,76,70,1
1,442,573,270,0,20,74,250,2
0,437,124,37,0,52,58,50,0
0,495,228,38,0,57,70,60,0
0,400,60,29,0,57,79,30,0
0,438,545,197,1,21,76,250,2
0,470,552,185,0,23,65,250,2
0,471,549,139,0,18,71,250,2
0,459,60,29,0,50,76,70,0
1,354,606,300,1,19,78,250,2
0,450,315,141,1,27,78,160,2
1,452,318,165,1,39,73,200,2
0,414,121,75,0,58,75,70,0
0,424,452,108,1,23,75,220,2
0,487,174,61,1,57,70,100,1
0,402,102,39,1,55,74,60,0
1,404,454,300,1,37,59,220,2
1,370,711,300,0,12,72,250,2
1,246,573,252,1,13,86,240,2
0,491,373,194,0,45,62,230,2
0,297,77,32,0,49,81,70,2
0,350,161,57,1,41,75,90,2
1,426,436,300,1,40,66,190,2
0,476,616,231,0,25,73,250,2
0,418,126,45,0,42,65,50,0
0,427,397,189,0,30,75,190,2
0,323,60,17,0,59,80,40,1
1,409,637,300,0,18,73,250,2
0,447,428,174,1,26,80,150,2
0,447,720,300,0,19,77,250,2
0,436,391,173,0,44,73,210,2
1,409,413,300,1,36,75,250,2
0,433,153,69,0,39,68,40,0
1,243,223,140,0,51,79,120,2
0,544,193,74,0,66,69,80,0
1,474,261,181,0,48,70,240,2
1,270,454,296,1,23,78,240,2
0,402,308,131,1,48,69,80,2
0,423,98,30,0,51,61,20,0
0,503,478,251,0,31,65,120,2
0,327,271,112,0,46,72,130,2
1,355,292,148,0,39,67,140,2
0,361,538,189,0,33,76,250,2
0,435,134,36,0,57,76,60,0
0,411,67,21,0,59,67,70,0
0,423,85,35,0,44,76,90,1
1,332,214,110,0,50,81,130,2
0,397,436,87,0,28,66,240,2
1,418,675,300,1,15,73,250,2
1,406,337,149,0,40,64,200,2
0,462,60,27,0,51,57,30,0
0,411,93,54,1,60,71,70,0
1,349,720,300,1,8,71,250,2
0,414,295,157,0,41,60,140,1
0,460,60,28,0,76,68,70,0
0,326,60,33,1,58,71,30,1
0,454,357,128,1,37,69,160,2
1,396,720,300,1,13,76,250,1
0,423,67,27,0,47,76,30,0
0,412,90,30,0,58,69,70,0
1,240,659,300,1,10,85,210,2
1,359,293,52,1,33,74,40,2
0,524,180,53,0,53,67,100,0
1,360,243,170,1,39,76,190,2
0,434,272,52,0,43,66,100,0
1,376,421,216,1,27,73,180,2
0,452,689,300,0,15,64,250,2
0,467,152,43,0,49,61,80,0
1,373,324,147,1,41,74,170,2
0,456,77,37,0,56,74,70,0
1,477,315,208,0,39,70,250,2
0,500,520,281,0,21,73,190,2
1,553,201,122,0,43,77,60,1
1,314,137,109,0,45,77,60,2
0,533,489,78,1,37,74,60,1
1,304,367,253,1,30,76,250,2
0,452,98,36,0,51,68,80,0
1,441,422,193,1,33,62,190,2
0,394,72,32,0,53,80,50,0
1,381,253,148,0,48,75,170,2
0,480,170,27,0,57,60,70,0
0,399,403,123,1,36,72,160,2
0,518,311,176,0,36,79,130,2
0,380,504,124,0,32,71,200,2
1,510,249,133,1,38,78,140,2
0,470,232,114,0,43,86,120,1
1,383,75,37,1,56,70,30,1
0,414,95,16,0,40,66,40,0
0,409,66,27,0,55,62,80,0
0,428,362,164,0,44,75,180,2
1,386,720,300,1,11,75,250,2
1,447,246,149,0,53,64,180,2
0,533,306,169,0,44,71,150,2
0,459,361,159,0,49,70,210,2
0,407,687,298,1,7,83,250,2
1,351,284,164,0,43,82,250,2
0,425,220,80,0,45,66,120,0
1,302,157,94,0,50,78,110,2
0,361,60,38,0,54,69,100,1
1,521,535,198,1,25,68,220,2
1,411,210,89,1,47,73,120,2
0,393,122,54,1,50,69,100,1
0,475,284,107,1,37,73,80,1
0,391,201,52,0,38,67,130,1
0,395,407,188,0,41,79,130,2
1,333,620,300,1,13,77,250,2
0,517,236,117,0,56,61,110,1
1,357,346,180,1,41,78,200,2
0,312,603,207,0,13,86,250,2
0,480,149,80,0,62,69,110,0
0,404,283,153,0,37,75,170,2
0,342,91,53,0,56,70,80,1
0,404,170,91,0,46,62,120,1
0,476,427,198,0,32,74,160,2
0,470,122,44,0,55,69,90,0
0,539,234,64,0,41,74,110,0
0,407,249,55,0,34,68,130,1
0,437,107,51,0,63,67,50,0
0,385,98,45,0,61,70,50,0
1,282,160,78,1,41,79,110,2
0,494,60,13,0,61,63,20,0
1,407,148,88,0,50,73,100,1
0,434,187,104,0,46,68,90,0
1,404,203,113,1,40,65,110,2
0,400,196,64,0,42,68,120,1
1,319,393,199,1,36,73,180,2
0,451,208,72,0,43,72,160,1
1,441,493,300,1,29,72,250,2
0,500,594,300,0,22,79,230,2
0,489,112,34,1,58,66,70,0
1,362,564,300,0,17,78,250,2
0,448,108,52,0,50,66,90,0
0,420,215,116,0,51,66,130,1
0,383,65,19,0,47,70,70,0
0,436,255,80,0,38,68,90,1
1,281,241,117,0,39,80,90,2
0,428,147,39,0,53,73,90,0
1,504,421,222,0,37,66,240,2
0,491,101,42,0,66,61,50,0
0,388,84,39,0,48,75,40,0
1,369,249,166,1,52,75,150,2
1,331,712,282,1,7,86,160,2
1,370,254,164,1,36,71,170,2
0,472,602,300,0,26,73,250,2
0,482,720,300,0,15,73,250,2
0,559,193,83,0,45,75,120,1
0,494,589,300,1,28,76,250,2
0,430,77,39,0,53,68,50,0
1,437,380,207,0,26,73,200,2
1,360,387,277,1,37,73,250,2
0,363,248,130,0,40,62,140,1
0,485,60,20,0,62,66,30,0
1,445,369,184,1,41,65,190,2
0,422,478,300,0,25,66,250,2
0,448,60,24,0,58,73,30,0
0,482,81,46,0,58,63,70,0
0,477,486,142,1,26,72,170,2
1,287,224,119,1,29,77,100,2
0,432,180,113,1,53,65,220,1
0,426,276,58,0,41,71,130,0
0,490,102,42,0,57,78,30,0
1,462,132,68,1,48,63,120,1
1,467,277,175,0,39,79,150,2
0,379,424,259,0,27,71,190,2
0,395,232,86,0,45,84,160,1
0,505,90,22,0,58,67,80,0
0,405,356,136,1,30,72,200,2
1,253,110,88,1,49,65,50,2
0,476,324,102,0,36,78,170,1
0,392,144,80,1,38,70,60,1
1,500,228,84,0,55,66,90,1
0,434,133,67,0,41,75,130,0
1,386,295,171,0,33,85,130,2
0,416,198,81,1,69,72,180,1
0,514,242,89,0,45,63,120,0
1,385,552,300,0,22,72,250,2
0,414,642,239,0,29,62,250,2
1,319,325,244,1,29,80,190,2
0,431,364,150,0,33,70,150,2
0,371,177,56,0,41,72,120,1
1,447,253,122,0,42,73,100,2
0,344,251,107,0,40,78,90,2
1,365,87,42,0,43,69,90,1
0,450,72,37,0,59,68,50,0
0,467,83,35,0,52,59,50,0
0,399,240,107,0,34,74,130,1
0,483,60,12,1,64,68,30,0
0,390,62,25,1,55,64,30,0
0,433,60,28,0,46,61,50,0
0,467,206,67,0,51,70,110,0
0,458,140,40,0,56,66,80,0
1,327,267,157,1,34,78,230,2
0,494,271,150,0,49,64,110,1
1,396,344,138,1,32,76,190,2
0,472,153,54,0,46,70,110,0
0,526,60,10,0,48,67,40,0
1,468,488,207,0,31,71,230,2
0,491,60,23,0,57,66,80,0
0,444,233,89,0,40,65,80,0
0,474,720,89,0,12,67,250,2
0,445,304,114,0,34,81,160,1
0,374,116,66,0,49,82,70,1
1,381,537,300,1,19,71,240,2
0,447,712,267,0,14,72,250,2
1,415,685,300,1,21,82,250,2
1,381,720,293,1,6,76,250,2
0,396,95,39,0,47,78,90,0
0,467,143,63,0,45,81,60,0
1,283,539,300,1,26,80,250,2
1,477,300,157,1,48,72,180,2
0,423,89,47,0,66,74,80,0
0,447,308,161,0,33,70,160,2
0,462,336,120,0,43,78,110,1
0,449,127,54,0,55,70,80,0
0,364,76,19,0,69,83,50,0
1,417,193,135,0,50,70,150,2
0,465,176,47,0,50,74,70,0
1,345,401,243,1,33,74,250,1
0,412,78,26,0,69,62,60,0
0,418,176,35,0,42,76,110,0
0,355,103,50,0,55,79,50,1
1,510,559,296,1,32,61,250,2
1,464,720,300,0,17,67,250,2
1,421,417,245,1,31,73,170,2
0,408,155,68,1,43,70,30,1
0,425,267,134,0,42,75,180,1
0,487,412,100,1,34,61,170,2
0,522,60,22,0,59,79,70,0
1,350,346,240,0,30,72,180,2
0,394,447,75,1,37,72,150,2
1,483,69,42,0,57,70,80,0
0,330,184,98,0,57,82,120,2
1,304,637,300,1,11,72,250,2
1,357,720,300,1,12,77,250,2
0,356,248,117,0,39,67,170,2
1,452,494,300,1,22,77,250,2
0,492,344,109,0,50,68,90,1
0,406,60,27,0,67,71,70,0
1,479,720,300,1,10,72,250,2
1,491,476,207,1,38,81,240,2
0,429,171,76,0,49,66,80,0
0,427,583,153,0,28,75,250,0
1,533,174,103,0,51,58,130,1
1,425,466,161,1,33,74,230,2
0,462,190,69,0,42,63,110,0
1,470,169,123,0,51,79,120,2
0,465,249,89,0,37,67,120,1
